[8],['elu'],00,589,Adam,MaxAbsoluteDeviation,3.0538361072540283,3.101785659790039,1.7871245000278577
"[23, 23, 8, 8, 23, 8, 23, 21, 8, 23, 18]","['elu', 'elu', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'elu', 'sigmoid']",f0f00900f900f8d800f0a6,308,Adam,MaxAbsoluteDeviation,0.897809624671936,8.610974311828613,2.187794500030577
"[23, 8, 8, 8, 23, 8, 23, 21, 8, 8]","['elu', 'elu', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'elu']",f0000900f900f8d80000,308,Adam,MaxAbsoluteDeviation,0.897809624671936,0.7861862182617188,2.0973022000398487
"[23, 23, 8, 8, 23, 8, 23, 21, 8, 23]","['elu', 'elu', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'elu']",f0f00900f900f8d800f0,258,Adam,MaxAbsoluteDeviation,1.3916621208190918,2.6163482666015625,1.8960963001009077
"[23, 23, 8, 23, 23, 8, 23, 21, 8, 23]","['elu', 'elu', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'elu']",f0f009f0f900f8d800f0,258,Adam,MaxAbsoluteDeviation,1.4741036891937256,2.646940231323242,1.885524999932386
"[23, 23, 8, 23, 23, 8, 23, 21, 8, 23, 17]","['elu', 'elu', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'elu', 'tanh']",f0f009f0f900f8d800f099,156,Adam,MaxAbsoluteDeviation,1.4741036891937256,8.530831336975098,1.5729350000619888
"[23, 23, 8, 23, 23, 8, 23, 21, 8, 23]","['elu', 'elu', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'elu']",f0f009f0f900f8d800f0,700,Adam,MaxAbsoluteDeviation,1.649316430091858,1.695202350616455,3.735395499970764
"[23, 23, 8, 23, 23, 8, 23, 21, 8, 23]","['elu', 'elu', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'elu']",f0f009f0f900f8d800f0,536,Adam,MaxAbsoluteDeviation,1.5020573139190674,3.129274368286133,3.0716246000956744
"[23, 23, 8, 23, 23, 8, 23, 21, 8, 23]","['elu', 'elu', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'elu']",f0f009f0f900f8d800f0,152,Adam,MaxAbsoluteDeviation,1.36979079246521,1.0771522521972656,1.4532644000137225
"[23, 23, 8, 23, 23, 8, 23, 21, 8, 23]","['elu', 'elu', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'elu']",f0f009f0f900f8d800f0,100,Adam,MaxAbsoluteDeviation,1.36979079246521,2.303243637084961,1.2616988000227138
"[23, 23, 8, 23, 23, 8, 23, 21, 8, 23]","['elu', 'elu', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'elu']",f0f009f0f900f8d800f0,700,Adam,MaxAbsoluteDeviation,1.36979079246521,2.216668128967285,3.7588028999743983
"[23, 23, 8, 23, 23, 8, 23, 21, 8, 23]","['elu', 'elu', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'elu']",f0f009f0f900f8d800f0,152,Adam,MaxAbsoluteDeviation,0.9522087574005127,0.6857118010520935,1.4620676999911666
"[23, 23, 23, 23, 23, 8, 23, 21, 8, 23]","['elu', 'elu', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'elu']",f0f0f9f0f900f8d800f0,152,Adam,MaxAbsoluteDeviation,0.9522087574005127,3.4733290672302246,1.4560605000006035
"[23, 23, 8, 23, 23, 8, 23, 21, 8]","['elu', 'elu', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu']",f0f009f0f900f8d800,152,Adam,MaxAbsoluteDeviation,1.2051206827163696,1.3974523544311523,1.357165800058283
"[23, 23, 8, 23, 23, 8, 23, 21, 8, 18]","['elu', 'elu', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'elu']",f0f009f0f900f8d800a0,152,Adam,MaxAbsoluteDeviation,1.2051206827163696,1.7108078002929688,1.4549285999964923
"[23, 23, 8, 23, 23, 8, 23, 21, 8, 14]","['elu', 'elu', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'swish']",f0f009f0f900f8d80068,113,Adam,MaxAbsoluteDeviation,2.841564893722534,1.7308672666549683,1.324394499999471
"[23, 23, 8, 23, 23, 8, 23, 21, 8, 14]","['elu', 'elu', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'swish']",f0f009f0f900f8d80068,113,Adam,MaxAbsoluteDeviation,2.638120651245117,4.41485595703125,1.3086057000327855
"[23, 23, 8, 23, 23, 8, 23, 21, 8, 14]","['elu', 'elu', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'swish']",f0f009f0f900f8d80068,700,Adam,MaxAbsoluteDeviation,0.8219782114028931,0.9894373416900635,3.8278208000119776
"[23, 23, 8, 23, 23, 8, 23, 21, 8, 14]","['elu', 'elu', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'swish']",f0f009f0f900f8d80068,700,Adam,MaxAbsoluteDeviation,1.0161768198013306,2.596774101257324,3.7935381999704987
"[23, 23, 8, 23, 23, 8, 23, 21, 8, 14]","['elu', 'elu', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'swish']",f0f009f0f900f8d80068,220,Adam,MaxAbsoluteDeviation,0.6288163661956787,0.7245922088623047,1.7285713000455871
"[23, 23, 8, 23, 23, 8, 23, 21, 8, 14]","['elu', 'elu', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'swish']",f0f009f0f900f8d80068,113,Adam,MaxAbsoluteDeviation,0.6288163661956787,4.18795108795166,1.2979197999229655
"[23, 23, 8, 23, 23, 8, 23, 21, 8, 14]","['elu', 'elu', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'swish']",f0f009f0f900f8d80068,100,Adam,MaxAbsoluteDeviation,0.6288163661956787,3.672356605529785,1.2532443000236526
"[23, 23, 8, 23, 23, 8, 23, 21, 8, 14]","['elu', 'elu', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'swish']",f0f009f0f900f8d80068,220,Adam,MaxAbsoluteDeviation,0.8051047325134277,1.9481611251831055,3.423027899931185
"[23, 23, 8, 23, 23, 8, 23, 21, 8, 14, 14]","['elu', 'elu', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'swish', 'swish']",f0f009f0f900f8d8006868,700,Adam,MaxAbsoluteDeviation,1.3530936241149902,1.792020320892334,4.015738300047815
"[23, 23, 8, 23, 23, 8, 23, 21, 8, 14, 14]","['elu', 'elu', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'tanh', 'swish', 'swish']",f0f009f0f900f8d8096868,700,Adam,MaxAbsoluteDeviation,1.3530936241149902,8.55219841003418,4.078759300056845
"[23, 23, 8, 23, 23, 8, 23, 21, 8, 14, 14]","['elu', 'elu', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'swish', 'swish']",f0f009f0f900f8d8006868,323,Adam,MaxAbsoluteDeviation,1.7023299932479858,2.6791915893554688,2.341230799909681
"[23, 23, 8, 23, 23, 8, 23, 21, 8, 14, 14]","['elu', 'elu', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'swish', 'swish']",f0f009f0f900f8d8006868,700,Adam,MaxAbsoluteDeviation,1.7023299932479858,8.815858840942383,4.072576000005938
"[23, 23, 8, 23, 23, 8, 23, 21, 8, 14, 14]","['elu', 'elu', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'swish', 'swish']",f0f009f0f900f8d8006868,700,Adam,MaxAbsoluteDeviation,1.1425652503967285,1.0019879341125488,4.030005099950358
"[23, 23, 8, 23, 23, 8, 23, 21, 8, 14, 14, 8]","['elu', 'elu', 'tanh', 'elu', 'tanh', 'elu', 'swish', 'swish', 'elu', 'swish', 'swish', 'swish']",f0f009f0f900f8d800686808,700,Adam,MaxAbsoluteDeviation,1.2348527908325195,0.850222647190094,4.212310099974275
